account_id,customer_id,account_type,account_number,current_balance,open_date,interest_rate,status
ACC006992,CUST004514,Checking,006238286646,7210.33,2020-08-29,0.0001,Active
ACC006993,CUST004514,Checking,624863391308,5823.79,2017-11-18,0.0001,Active
ACC006994,CUST004515,Checking,556540381653,2280.64,2024-08-04,0.0001,Active
ACC006995,CUST004515,Checking,335265492046,7786.92,2023-02-13,0.0001,Active
ACC006996,CUST004515,Checking,527171218450,2134.43,2023-02-21,0.0001,Active
ACC006997,CUST004516,Savings,403386136757,26169.96,2022-12-06,0.0205,Active
ACC006998,CUST004517,Savings,671213898302,0.0,2020-01-29,0.0222,Active
ACC006999,CUST004517,Money Market,297750839799,9992.12,2021-09-17,0.0307,Active
ACC007000,CUST004517,Checking,581966183506,3538.23,2021-03-27,0.0001,Active
ACC007001,CUST004517,Savings,999972907994,14805.98,2022-12-20,0.0129,Active
ACC007002,CUST004517,Checking,209233310956,8194.28,2025-06-01,0.0001,Active
ACC007003,CUST004518,Savings,897899333209,1206.19,2024-12-11,0.0296,Active
ACC007004,CUST004519,Money Market,748628698799,30756.53,2023-01-07,0.0328,Active
ACC007005,CUST004520,Checking,942593621882,2856.72,2017-01-06,0.0001,Active
ACC007006,CUST004521,Savings,321035661966,18657.08,2022-01-22,0.0165,Active
ACC007007,CUST004522,Checking,262098618206,5725.36,2020-03-07,0.0001,Active
ACC007008,CUST004522,Savings,395524075833,11080.5,2020-10-24,0.0171,Closed
ACC007009,CUST004522,CD,149063237538,16579.19,2021-09-03,0.0382,Dormant
ACC007010,CUST004522,Savings,938520372310,19381.4,2022-08-31,0.0262,Active
ACC007011,CUST004522,Checking,021888480434,4903.51,2023-04-15,0.0001,Active
ACC007012,CUST004523,Savings,836238285002,6566.58,2023-08-11,0.0268,Active
ACC007013,CUST004524,Savings,610977204160,8434.63,2024-06-21,0.0168,Active
ACC007014,CUST004525,CD,956988257522,16349.5,2023-09-12,0.0299,Active
ACC007015,CUST004525,Checking,836433307262,11614.22,2024-10-22,0.0001,Active
ACC007016,CUST004525,Checking,719592900771,5008.34,2024-05-26,0.0001,Active
ACC007017,CUST004525,Savings,000388675941,13718.06,2025-07-28,0.0145,Active
ACC007018,CUST004525,Checking,373459482518,9965.27,2023-09-02,0.0001,Dormant
ACC007019,CUST004525,Checking,968265673320,3772.65,2024-12-07,0.0001,Dormant
ACC007020,CUST004525,Checking,297432840959,111.8,2024-10-04,0.0001,Dormant
ACC007021,CUST004525,Money Market,137092478102,18298.02,2024-12-17,0.0273,Active
ACC007022,CUST004525,Savings,238082457276,22991.85,2023-07-31,0.0239,Active
ACC007023,CUST004525,Savings,342299546049,15261.19,2023-04-02,0.022,Active
ACC007024,CUST004526,Checking,388096122221,9473.15,2023-11-27,0.0001,Active
ACC007025,CUST004527,Checking,111422861242,9263.15,2025-07-16,0.0001,Active
ACC007026,CUST004528,Savings,149360741619,7210.08,2023-03-17,0.0298,Dormant
ACC007027,CUST004528,Checking,556714516631,4496.44,2025-09-09,0.0001,Dormant
ACC007028,CUST004529,Savings,562426974966,21516.1,2018-11-27,0.0161,Active
ACC007029,CUST004530,Checking,883445918528,746.94,2024-09-10,0.0001,Active
ACC007030,CUST004531,Savings,844287616150,7077.21,2023-07-29,0.0117,Closed
ACC007031,CUST004532,Checking,070897047391,2391.73,2025-07-06,0.0001,Active
ACC007032,CUST004533,CD,170750516336,3979.57,2020-10-17,0.0307,Active
ACC007033,CUST004533,Money Market,516037722868,17297.72,2024-02-06,0.0238,Active
ACC007034,CUST004534,Money Market,850489200706,14524.79,2024-05-06,0.0228,Active
ACC007035,CUST004535,Money Market,987331859088,19652.48,2025-09-21,0.0251,Dormant
ACC007036,CUST004536,Checking,978628351976,7382.47,2025-02-21,0.0001,Dormant
ACC007037,CUST004536,Checking,619072213829,2885.34,2025-04-05,0.0001,Active
ACC007038,CUST004536,Checking,064045494986,5969.96,2025-03-29,0.0001,Active
ACC007039,CUST004537,Checking,298996985229,4770.95,2024-10-31,0.0001,Active
ACC007040,CUST004537,Money Market,346249568756,22353.54,2023-10-10,0.0283,Active
ACC007041,CUST004537,Checking,638762670102,2966.56,2022-12-02,0.0001,Active
ACC007042,CUST004537,Savings,250402285953,25290.47,2022-12-28,0.0141,Active
ACC007043,CUST004537,Checking,672595818772,11835.94,2024-06-21,0.0001,Active
ACC007044,CUST004538,Checking,057255428573,4698.58,2020-05-19,0.0001,Active
ACC007045,CUST004538,Checking,142217322450,0.0,2025-09-17,0.0001,Active
ACC007046,CUST004539,CD,609499314314,17716.73,2022-07-25,0.0491,Closed
ACC007047,CUST004540,Checking,631999383745,3970.34,2023-09-12,0.0001,Active
ACC007048,CUST004541,Savings,670199201457,12479.11,2020-11-02,0.0101,Dormant
ACC007049,CUST004542,Checking,203324302354,4476.8,2024-06-05,0.0001,Active
ACC007050,CUST004543,CD,069364923205,12092.24,2017-04-10,0.0486,Active
ACC007051,CUST004543,Checking,805675574837,3280.47,2025-04-04,0.0001,Dormant
ACC007052,CUST004544,Checking,229029258375,5619.39,2022-05-09,0.0001,Dormant
ACC007053,CUST004545,Savings,099894122112,11050.77,2022-08-15,0.0173,Active
ACC007054,CUST004546,Checking,178665006078,2578.44,2025-01-25,0.0001,Active
ACC007055,CUST004547,Checking,877159596809,4979.29,2022-11-07,0.0001,Closed
ACC007056,CUST004548,Checking,679709559879,5832.99,2019-09-29,0.0001,Active
ACC007057,CUST004549,Checking,688237592731,5194.73,2023-10-11,0.0001,Active
ACC007058,CUST004550,Savings,176171511656,18110.34,2024-04-15,0.022,Active
ACC007059,CUST004550,Savings,981662371756,7351.38,2025-04-29,0.0285,Active
ACC007060,CUST004551,Checking,490997502328,1838.18,2019-06-28,0.0001,Active
ACC007061,CUST004551,Savings,933585511355,0.0,2020-04-20,0.024,Active
ACC007062,CUST004552,Checking,661085111339,1341.98,2021-02-08,0.0001,Active
ACC007063,CUST004553,Savings,050200852414,11604.75,2023-08-17,0.0283,Active
ACC007064,CUST004554,Savings,906170401881,0.0,2023-12-26,0.0291,Active
ACC007065,CUST004554,Money Market,150248756545,30047.24,2024-10-22,0.0231,Active
ACC007066,CUST004554,Money Market,275803203969,44251.12,2025-07-19,0.0209,Active
ACC007067,CUST004555,Checking,008013857400,539.48,2025-06-17,0.0001,Closed
ACC007068,CUST004556,Checking,216017773752,457.98,2024-01-15,0.0001,Active
ACC007069,CUST004557,Checking,065662170477,3171.6,2021-10-14,0.0001,Dormant
ACC007070,CUST004558,Checking,374354971290,6889.5,2021-01-11,0.0001,Active
ACC007071,CUST004559,Money Market,760571298066,16195.18,2023-04-01,0.0387,Active
ACC007072,CUST004560,Checking,477550587123,3977.23,2022-07-06,0.0001,Active
ACC007073,CUST004561,Checking,715626439374,6388.56,2025-09-03,0.0001,Active
ACC007074,CUST004562,Checking,625221139273,4469.13,2021-10-30,0.0001,Active
ACC007075,CUST004563,Money Market,851709588202,31211.58,2025-09-25,0.0318,Active
ACC007076,CUST004563,Money Market,375592418611,55099.44,2025-08-25,0.0267,Dormant
ACC007077,CUST004563,Money Market,901044839378,42672.4,2025-09-18,0.0327,Closed
ACC007078,CUST004563,Savings,920683465491,7560.19,2025-09-18,0.0249,Active
ACC007079,CUST004564,Checking,969124437320,11308.62,2022-07-27,0.0001,Dormant
ACC007080,CUST004565,Savings,344461692346,9689.32,2023-02-04,0.018,Active
ACC007081,CUST004566,Savings,848868272381,16442.42,2025-05-16,0.0296,Active
ACC007082,CUST004567,Savings,887131822223,37529.53,2025-08-23,0.0244,Closed
ACC007083,CUST004568,Checking,265714658703,0.0,2021-05-24,0.0001,Active
ACC007084,CUST004569,Checking,241031640091,3740.43,2018-12-15,0.0001,Active
ACC007085,CUST004569,Checking,063630664066,5518.85,2021-03-02,0.0001,Dormant
ACC007086,CUST004570,Checking,700193599937,8057.16,2021-04-17,0.0001,Active
ACC007087,CUST004571,Checking,693646578839,6661.62,2019-02-18,0.0001,Active
ACC007088,CUST004571,Checking,160130861821,3457.09,2017-02-15,0.0001,Active
ACC007089,CUST004571,Checking,139766865271,6466.07,2019-03-25,0.0001,Active
ACC007090,CUST004572,Checking,642044038059,9668.51,2022-06-20,0.0001,Active
ACC007091,CUST004573,Checking,158562858585,2429.14,2025-01-14,0.0001,Closed
ACC007092,CUST004573,Checking,728488960358,10414.26,2025-03-20,0.0001,Dormant
ACC007093,CUST004573,Savings,249010008440,14948.5,2025-06-03,0.0164,Closed
ACC007094,CUST004573,Savings,186064807524,20827.16,2025-08-04,0.0256,Dormant
ACC007095,CUST004573,Savings,924040443045,6247.71,2025-07-27,0.0266,Active
ACC007096,CUST004574,Savings,864520821923,21812.04,2025-08-02,0.0129,Active
ACC007097,CUST004575,CD,422541451092,1000.0,2024-08-29,0.0456,Active
ACC007098,CUST004575,Checking,640260886920,6645.62,2022-08-09,0.0001,Active
ACC007099,CUST004575,Savings,559537233273,24139.66,2018-11-28,0.0167,Active
ACC007100,CUST004576,Checking,457151298371,7589.45,2022-01-28,0.0001,Active
ACC007101,CUST004577,Money Market,906200104647,37684.97,2025-02-28,0.0399,Active
ACC007102,CUST004578,Savings,377354719813,26115.69,2022-02-01,0.0134,Active
ACC007103,CUST004578,Money Market,090443605052,20061.33,2025-06-06,0.0271,Active
ACC007104,CUST004578,CD,579802391963,11412.64,2024-10-03,0.0321,Active
ACC007105,CUST004578,Checking,330465722074,6889.29,2020-11-07,0.0001,Active
ACC007106,CUST004579,Checking,222908729548,5413.11,2024-01-25,0.0001,Active
ACC007107,CUST004580,Savings,915981240158,4646.73,2019-08-28,0.0132,Active
ACC007108,CUST004581,Checking,837849972969,12743.69,2024-07-24,0.0001,Active
ACC007109,CUST004582,Checking,355523885999,5428.78,2024-08-26,0.0001,Active
ACC007110,CUST004582,Checking,750205738506,8133.92,2024-10-31,0.0001,Dormant
ACC007111,CUST004583,Checking,155368434945,5112.19,2025-09-26,0.0001,Dormant
ACC007112,CUST004584,Checking,889158593503,9458.74,2019-12-30,0.0001,Active
ACC007113,CUST004584,Checking,462902082841,2226.61,2025-03-14,0.0001,Active
ACC007114,CUST004585,Savings,891151118669,15362.87,2024-03-11,0.0261,Active
ACC007115,CUST004586,Savings,791341123705,0.0,2025-06-25,0.0102,Active
ACC007116,CUST004587,Checking,176084926371,7721.48,2022-11-13,0.0001,Active
ACC007117,CUST004588,Savings,695651402185,4635.62,2025-02-23,0.0208,Active
ACC007118,CUST004589,Checking,290996370112,7687.6,2024-09-20,0.0001,Closed
ACC007119,CUST004589,Checking,884987745441,5306.7,2025-03-23,0.0001,Active
ACC007120,CUST004589,Checking,319628159744,1694.61,2025-07-28,0.0001,Active
ACC007121,CUST004590,Checking,189476394494,4657.23,2024-07-22,0.0001,Active
ACC007122,CUST004591,Checking,431744669977,2570.88,2025-02-08,0.0001,Active
ACC007123,CUST004592,Savings,332445075063,22967.11,2025-08-04,0.0218,Active
ACC007124,CUST004593,Checking,964188546331,7118.05,2025-04-14,0.0001,Active
ACC007125,CUST004594,Money Market,606363085605,16249.92,2020-07-31,0.0254,Active
ACC007126,CUST004595,Savings,887598115916,21455.52,2024-09-26,0.0213,Active
ACC007127,CUST004596,Savings,548960475891,8584.66,2018-11-08,0.0105,Active
ACC007128,CUST004596,Savings,033230494309,20888.46,2023-12-12,0.0195,Active
ACC007129,CUST004597,Savings,029155591390,35372.78,2025-06-28,0.0168,Active
ACC007130,CUST004598,Savings,660739813910,25622.63,2024-05-03,0.0236,Active
ACC007131,CUST004599,Money Market,179185054485,26404.6,2021-08-22,0.022,Active
ACC007132,CUST004600,Savings,293826808174,8852.28,2022-05-01,0.0299,Active
ACC007133,CUST004601,Checking,171595609960,8592.47,2022-07-12,0.0001,Active
ACC007134,CUST004602,Checking,695828632296,5754.45,2021-09-29,0.0001,Active
ACC007135,CUST004603,Money Market,559705560447,9744.0,2023-03-12,0.0249,Active
ACC007136,CUST004604,Checking,899088701284,4179.49,2022-10-06,0.0001,Active
ACC007137,CUST004604,CD,927411351390,3741.45,2023-07-09,0.0409,Active
ACC007138,CUST004604,Savings,007110043802,19489.38,2025-06-10,0.0261,Active
ACC007139,CUST004605,Checking,215027560524,5172.07,2024-11-29,0.0001,Dormant
ACC007140,CUST004606,Checking,922180434620,811.4,2023-05-22,0.0001,Active
ACC007141,CUST004607,Checking,673259476625,5568.72,2021-11-05,0.0001,Active
ACC007142,CUST004608,Checking,120864933629,2682.06,2025-01-14,0.0001,Active
ACC007143,CUST004608,Checking,570446437606,3863.73,2025-07-31,0.0001,Dormant
ACC007144,CUST004608,Checking,294963989522,6985.44,2022-09-02,0.0001,Active
ACC007145,CUST004608,Money Market,741440782090,10776.26,2022-11-18,0.0395,Closed
ACC007146,CUST004609,Savings,232894615353,15906.32,2025-08-10,0.0296,Dormant
ACC007147,CUST004610,Checking,372688361085,5405.74,2024-04-11,0.0001,Dormant
ACC007148,CUST004611,Checking,037400644118,4173.73,2023-07-19,0.0001,Active
ACC007149,CUST004612,Checking,051233045434,642.98,2020-03-09,0.0001,Active
ACC007150,CUST004613,Checking,889540634412,0.0,2019-07-11,0.0001,Active
ACC007151,CUST004614,Checking,124177762345,3315.15,2024-07-27,0.0001,Active
ACC007152,CUST004615,Checking,876254073250,5466.81,2024-07-10,0.0001,Active
ACC007153,CUST004616,Savings,314251452692,23054.83,2023-03-15,0.0226,Active
ACC007154,CUST004617,Money Market,908473024860,22088.55,2021-03-18,0.035,Active
ACC007155,CUST004618,Savings,026313644135,8191.22,2021-06-26,0.0285,Active
ACC007156,CUST004619,Savings,675482412205,0.0,2020-01-10,0.0196,Active
ACC007157,CUST004620,Checking,731948967387,7143.65,2025-07-20,0.0001,Active
ACC007158,CUST004620,Savings,439062684890,20685.47,2025-02-20,0.0233,Active
ACC007159,CUST004621,CD,871209967698,12336.55,2020-12-25,0.0321,Active
ACC007160,CUST004621,CD,359277731778,14539.77,2025-08-21,0.0337,Dormant
ACC007161,CUST004622,Money Market,875007032843,20750.62,2023-09-12,0.0394,Active
ACC007162,CUST004623,Checking,365362199880,8936.18,2023-10-30,0.0001,Active
ACC007163,CUST004623,Savings,029080509188,29041.81,2023-10-16,0.0191,Active
ACC007164,CUST004623,Savings,380189014416,20237.68,2022-10-16,0.0242,Active
ACC007165,CUST004624,Checking,063199242385,7272.0,2024-07-30,0.0001,Active
ACC007166,CUST004625,Checking,838102939067,6905.85,2025-09-06,0.0001,Active
ACC007167,CUST004626,Savings,491702541220,3351.28,2021-07-20,0.0168,Active
ACC007168,CUST004627,Checking,061295639083,6924.84,2024-03-13,0.0001,Active
ACC007169,CUST004628,Savings,351612055412,0.0,2025-07-03,0.013,Active
ACC007170,CUST004629,Checking,668221923610,0.0,2024-11-22,0.0001,Active
ACC007171,CUST004629,Savings,795881344844,18854.54,2024-09-17,0.0194,Active
ACC007172,CUST004630,Checking,937259537731,6264.78,2019-09-14,0.0001,Dormant
ACC007173,CUST004630,Money Market,666500459342,33089.56,2024-04-23,0.0211,Dormant
ACC007174,CUST004630,Money Market,349584786315,8247.2,2019-07-25,0.0244,Dormant
ACC007175,CUST004631,Checking,854786322755,2398.38,2020-04-01,0.0001,Active
ACC007176,CUST004632,Checking,234648114129,9638.98,2016-03-04,0.0001,Active
ACC007177,CUST004633,Savings,310065621203,7595.46,2025-03-12,0.0237,Active
ACC007178,CUST004634,Money Market,687083389477,22643.98,2022-05-26,0.0385,Active
ACC007179,CUST004634,Checking,143706295333,4714.37,2024-11-14,0.0001,Active
ACC007180,CUST004635,Checking,028236974101,4951.15,2023-07-11,0.0001,Active
ACC007181,CUST004636,Checking,221241466844,10731.14,2023-07-11,0.0001,Active
ACC007182,CUST004637,Savings,783838220656,0.0,2024-07-03,0.0256,Active
ACC007183,CUST004638,Savings,372076803191,11358.4,2024-01-26,0.0142,Active
ACC007184,CUST004639,Checking,631962463197,6600.81,2025-08-02,0.0001,Active
ACC007185,CUST004639,Money Market,894417589128,10646.66,2025-06-09,0.0314,Active
ACC007186,CUST004639,Savings,682309426083,22805.74,2025-05-09,0.0271,Active
ACC007187,CUST004639,Checking,951978784441,4827.16,2025-05-29,0.0001,Active
ACC007188,CUST004639,Savings,971878572555,23642.04,2023-12-21,0.0288,Active
ACC007189,CUST004640,Savings,319402153066,22820.64,2023-01-27,0.0127,Active
ACC007190,CUST004641,Money Market,442935616583,36866.11,2024-06-27,0.0262,Closed
ACC007191,CUST004642,Money Market,972366941272,47419.12,2024-03-28,0.0301,Active
ACC007192,CUST004643,Money Market,516508648066,3124.59,2022-01-27,0.0357,Active
ACC007193,CUST004644,Money Market,753603053942,17162.19,2025-03-09,0.0212,Active
ACC007194,CUST004644,Savings,700007560960,18139.03,2025-05-08,0.0121,Dormant
ACC007195,CUST004645,Checking,011632231218,4741.45,2023-09-10,0.0001,Dormant
ACC007196,CUST004646,Checking,084747226166,1953.4,2025-02-02,0.0001,Closed
ACC007197,CUST004647,Checking,956159436093,6899.68,2023-10-06,0.0001,Active
ACC007198,CUST004647,Savings,643694999108,0.0,2024-10-05,0.0196,Active
ACC007199,CUST004647,Savings,880541222143,25983.89,2025-05-21,0.0146,Active
ACC007200,CUST004647,Money Market,060618070950,26544.84,2021-08-13,0.0207,Active
ACC007201,CUST004648,Savings,182207707978,20457.36,2021-12-16,0.0103,Active
ACC007202,CUST004649,Savings,565928521065,22477.26,2024-05-30,0.0297,Active
ACC007203,CUST004650,Savings,421485344428,19090.91,2025-09-09,0.0198,Active
ACC007204,CUST004651,Savings,246913534936,15240.72,2025-04-30,0.0209,Active
ACC007205,CUST004652,Checking,667126170988,1310.04,2023-06-30,0.0001,Active
ACC007206,CUST004652,Savings,398861339400,1289.2,2024-02-17,0.0144,Active
ACC007207,CUST004653,Savings,598940399004,10246.2,2024-08-28,0.0277,Active
ACC007208,CUST004654,Savings,159472489275,21600.72,2022-07-16,0.0277,Active
ACC007209,CUST004655,Money Market,633073516028,40376.32,2020-06-17,0.0352,Active
ACC007210,CUST004656,Money Market,790179769576,29778.49,2023-09-14,0.0302,Active
ACC007211,CUST004656,Checking,473913113314,5961.44,2023-11-25,0.0001,Active
ACC007212,CUST004657,Savings,837190828902,0.0,2020-11-15,0.0138,Active
ACC007213,CUST004657,Money Market,525421612175,23732.35,2021-04-23,0.028,Active
ACC007214,CUST004658,Checking,680408136549,3323.52,2022-08-15,0.0001,Active
ACC007215,CUST004659,Money Market,048434362761,12539.55,2022-02-06,0.021,Active
ACC007216,CUST004659,Checking,587093318311,2427.54,2024-06-10,0.0001,Active
ACC007217,CUST004659,Savings,381403690555,30617.57,2025-07-09,0.0284,Active
ACC007218,CUST004659,Checking,350604118349,2229.32,2022-11-04,0.0001,Active
ACC007219,CUST004660,Checking,278771286912,9101.66,2023-12-30,0.0001,Dormant
ACC007220,CUST004660,Savings,417378403342,12747.49,2025-01-09,0.0286,Active
ACC007221,CUST004661,Savings,349694293837,11757.35,2021-01-06,0.0169,Active
ACC007222,CUST004662,Money Market,144682621245,10333.84,2025-06-16,0.0393,Active
ACC007223,CUST004663,Checking,599569015720,0.0,2023-03-25,0.0001,Active
ACC007224,CUST004664,Checking,343684429889,5891.36,2025-01-10,0.0001,Active
ACC007225,CUST004665,Checking,977216402440,5382.91,2023-07-18,0.0001,Active
ACC007226,CUST004666,Checking,370296474298,7994.77,2021-01-15,0.0001,Active
ACC007227,CUST004667,Savings,223416921745,22268.89,2025-04-29,0.0263,Active
ACC007228,CUST004668,Checking,898654163239,2098.97,2025-09-21,0.0001,Active
ACC007229,CUST004669,CD,926372896458,5962.4,2021-01-30,0.0276,Dormant
ACC007230,CUST004670,Money Market,066424280868,19337.28,2022-06-02,0.0248,Active
ACC007231,CUST004670,Checking,205966243816,11683.57,2023-10-28,0.0001,Active
ACC007232,CUST004670,Checking,081631069548,5594.1,2023-04-13,0.0001,Active
ACC007233,CUST004670,Money Market,522353583330,31642.62,2025-04-06,0.0273,Active
ACC007234,CUST004670,Checking,076823633981,5190.01,2024-04-09,0.0001,Active
ACC007235,CUST004670,Money Market,888820900578,13295.46,2025-02-20,0.0339,Active
ACC007236,CUST004670,Savings,775890774060,18154.5,2023-07-20,0.0192,Active
ACC007237,CUST004670,Savings,558540091497,18314.48,2023-12-28,0.0272,Active
ACC007238,CUST004670,Checking,193542670959,3557.99,2023-05-03,0.0001,Active
ACC007239,CUST004670,Checking,664605877294,3283.96,2024-09-07,0.0001,Active
ACC007240,CUST004670,Checking,947971311922,13621.63,2024-12-18,0.0001,Active
ACC007241,CUST004671,CD,573916854583,1000.0,2021-12-09,0.0333,Active
ACC007242,CUST004671,Checking,589921682025,4163.19,2020-11-07,0.0001,Active
ACC007243,CUST004672,Savings,082118370274,15177.01,2024-09-23,0.0183,Active
ACC007244,CUST004673,Checking,944137877834,2979.12,2017-07-13,0.0001,Dormant
ACC007245,CUST004674,Savings,303215107621,10805.13,2025-06-08,0.0116,Active
ACC007246,CUST004675,Money Market,753602987876,27323.72,2025-03-27,0.0305,Active
ACC007247,CUST004676,Savings,867020916630,19460.65,2023-03-13,0.0154,Active
ACC007248,CUST004677,Checking,400279553372,7690.93,2020-10-09,0.0001,Active
ACC007249,CUST004678,Checking,266473633106,4989.34,2025-08-27,0.0001,Active
ACC007250,CUST004679,Checking,897637941356,5167.9,2023-12-01,0.0001,Active
ACC007251,CUST004680,Checking,130357006320,8242.64,2025-06-15,0.0001,Active
ACC007252,CUST004681,Checking,086469547092,3744.48,2025-07-18,0.0001,Active
ACC007253,CUST004682,Checking,712446223126,3693.99,2023-04-28,0.0001,Active
ACC007254,CUST004683,Checking,868307654656,4352.34,2025-08-26,0.0001,Dormant
ACC007255,CUST004683,Money Market,553859948369,31348.01,2023-02-04,0.0308,Active
ACC007256,CUST004684,Checking,601960349626,4628.15,2025-07-23,0.0001,Active
ACC007257,CUST004684,Checking,793853718875,1409.87,2022-01-02,0.0001,Active
ACC007258,CUST004685,Savings,593510573869,31475.88,2017-04-26,0.0298,Active
ACC007259,CUST004686,Checking,780307625819,8071.51,2025-08-23,0.0001,Active
ACC007260,CUST004686,Checking,209973496348,3381.36,2021-12-18,0.0001,Active
ACC007261,CUST004687,Checking,636649401934,8068.91,2024-05-18,0.0001,Active
ACC007262,CUST004688,Checking,893782266094,7890.94,2024-12-15,0.0001,Active
ACC007263,CUST004689,Checking,505953393253,4000.32,2022-07-17,0.0001,Active
ACC007264,CUST004690,Checking,007832712567,8627.67,2022-05-09,0.0001,Active
ACC007265,CUST004691,Checking,311832745539,5149.41,2022-02-13,0.0001,Active
ACC007266,CUST004691,Money Market,164597117491,16389.51,2025-07-24,0.0224,Active
ACC007267,CUST004692,CD,599391948721,11697.08,2025-03-27,0.0472,Active
ACC007268,CUST004693,Savings,303139922578,19364.1,2024-11-24,0.0171,Dormant
ACC007269,CUST004694,Checking,072757592627,8655.96,2024-10-24,0.0001,Active
ACC007270,CUST004695,Money Market,599044948630,32639.05,2024-08-13,0.0349,Active
ACC007271,CUST004695,Money Market,957773907897,17710.4,2024-08-10,0.0328,Active
ACC007272,CUST004695,CD,197516792945,8349.66,2025-01-31,0.0373,Active
ACC007273,CUST004695,Checking,591055299799,6494.79,2023-12-16,0.0001,Active
ACC007274,CUST004696,Savings,339707941758,35250.52,2025-05-28,0.0256,Active
ACC007275,CUST004697,Savings,418395842314,7877.69,2023-03-22,0.0131,Active
ACC007276,CUST004697,Money Market,310592731166,18262.44,2023-10-20,0.0365,Active
ACC007277,CUST004698,Savings,077268909447,22909.28,2024-01-20,0.0295,Active
ACC007278,CUST004699,Savings,552411926886,10308.67,2020-10-26,0.0212,Active
ACC007279,CUST004700,Checking,620710257676,9450.22,2019-03-30,0.0001,Active
ACC007280,CUST004700,Money Market,643162944782,16304.86,2022-01-29,0.0283,Active
ACC007281,CUST004701,Checking,189236299229,5129.98,2023-09-25,0.0001,Active
ACC007282,CUST004702,Checking,377954192564,12260.99,2025-05-26,0.0001,Active
ACC007283,CUST004703,Checking,575048609174,9150.58,2024-02-20,0.0001,Active
ACC007284,CUST004704,Checking,596583530109,2435.94,2020-10-20,0.0001,Active
ACC007285,CUST004705,Money Market,508423471857,17661.1,2023-05-22,0.026,Active
ACC007286,CUST004706,Checking,410950600927,8267.4,2024-09-11,0.0001,Closed
ACC007287,CUST004707,Checking,975787746215,7606.68,2025-04-21,0.0001,Active
ACC007288,CUST004708,Checking,445193995415,8646.18,2024-04-18,0.0001,Active
ACC007289,CUST004708,Checking,286054541703,5097.72,2025-09-24,0.0001,Closed
ACC007290,CUST004709,CD,884539229899,6972.73,2024-05-08,0.0298,Active
ACC007291,CUST004709,Money Market,429100246189,17872.76,2023-10-07,0.0264,Dormant
ACC007292,CUST004710,Savings,235042887057,20724.22,2025-04-07,0.015,Active
ACC007293,CUST004711,Checking,134122301212,5382.79,2024-05-25,0.0001,Active
ACC007294,CUST004712,Money Market,291322413610,20819.71,2025-02-16,0.0378,Active
ACC007295,CUST004713,Checking,521163988722,1405.84,2025-06-23,0.0001,Active
ACC007296,CUST004714,Money Market,614200520193,0.0,2020-02-20,0.022,Active
ACC007297,CUST004715,Checking,704778560043,7276.02,2025-03-14,0.0001,Active
ACC007298,CUST004716,Checking,060558749918,6931.39,2023-08-29,0.0001,Dormant
ACC007299,CUST004717,CD,118520644587,14260.64,2019-08-12,0.0251,Dormant
ACC007300,CUST004718,Savings,905201913137,26326.21,2024-11-20,0.0202,Active
ACC007301,CUST004719,Checking,822082896641,4573.43,2025-05-18,0.0001,Active
ACC007302,CUST004720,Savings,681503596924,13881.57,2023-10-31,0.0231,Active
ACC007303,CUST004720,Savings,843056279827,3020.99,2021-12-24,0.0145,Active
ACC007304,CUST004721,Savings,204900143604,0.0,2018-07-28,0.0295,Active
ACC007305,CUST004722,Savings,314877428658,13931.79,2024-01-01,0.0235,Active
ACC007306,CUST004723,Savings,893641586181,5134.46,2024-10-05,0.018,Active
ACC007307,CUST004723,CD,132701892457,14634.43,2022-03-02,0.0401,Active
ACC007308,CUST004723,Checking,832785643801,0.0,2024-08-03,0.0001,Active
ACC007309,CUST004724,CD,886302929656,10459.23,2023-03-18,0.0476,Active
ACC007310,CUST004724,Money Market,548956879455,10964.71,2025-03-12,0.0338,Active
ACC007311,CUST004725,Checking,203952618965,1714.21,2022-07-08,0.0001,Active
ACC007312,CUST004726,Savings,284866461744,9395.79,2025-07-20,0.014,Active
ACC007313,CUST004727,Money Market,413853645255,10415.06,2024-11-12,0.0326,Active
ACC007314,CUST004727,Savings,547543344335,10174.57,2025-09-25,0.0269,Active
ACC007315,CUST004727,Checking,549451837440,8010.9,2025-06-23,0.0001,Active
ACC007316,CUST004727,Checking,669649478490,6983.0,2025-02-26,0.0001,Active
ACC007317,CUST004728,Checking,974040006663,6189.77,2024-08-09,0.0001,Active
ACC007318,CUST004729,Savings,032943947575,11336.98,2024-05-20,0.0247,Active
ACC007319,CUST004729,Savings,814299755807,47653.04,2024-07-22,0.0167,Active
ACC007320,CUST004730,Checking,635425206448,6752.64,2022-04-27,0.0001,Active
ACC007321,CUST004731,Checking,144694918045,690.73,2024-03-17,0.0001,Active
ACC007322,CUST004732,Checking,219099052993,4230.42,2019-07-16,0.0001,Active
ACC007323,CUST004733,Savings,873126547322,10021.72,2022-11-01,0.0229,Active
ACC007324,CUST004733,Checking,732885736467,8157.12,2022-08-08,0.0001,Active
ACC007325,CUST004734,Money Market,739008145636,14851.02,2024-02-07,0.0281,Active
ACC007326,CUST004735,Money Market,679161329036,13582.97,2025-07-28,0.0337,Active
ACC007327,CUST004735,Money Market,406060328760,21893.8,2025-09-14,0.04,Active
ACC007328,CUST004735,Checking,423399353409,1894.47,2025-03-18,0.0001,Active
ACC007329,CUST004736,Savings,439544953225,14125.63,2023-06-07,0.017,Active
